,port_ret,bench_ret
2023-01-06,0.0,0.0
2023-01-09,-0.001783797874176818,-0.0007232975962091492
2023-01-10,-0.00023857019757629562,-0.0016460391861841599
2023-01-11,-0.005255184813514897,-0.004566361919992261
2023-01-12,-0.0011207668381692133,-0.0003125632080762707
2023-01-13,0.014434527223629517,0.009221684472352332
2023-01-16,0.007302313223686019,0.010309682667972275
2023-01-17,-0.0012038678775052984,-0.0008159795940338052
2023-01-18,0.0011951601300126294,0.002883738399243015
2023-01-19,0.008861461072936162,0.007915524731365964
2023-01-20,0.007846012012853858,0.00918979034580316
2023-01-30,0.00216229646433419,0.005438043804081527
2023-01-31,0.0013189721932478496,0.0016880813270695994
2023-02-01,0.011582600558154982,0.012810478580347402
2023-02-02,0.0014105972559046982,0.0004130170471169447
2023-02-03,-0.0038926162087643858,-0.004440863943040959
2023-02-06,-0.003775440088367832,-0.004508511660484493
2023-02-07,0.004398096747551525,0.0048525211503447725
2023-02-08,-0.006654254726304576,-0.00660483649992322
2023-02-09,0.014455454078410552,0.012166227422199206
2023-02-10,-0.0020276269656529164,-0.00023339150008144647
2023-02-13,0.008949809795666397,0.008568089958202796
2023-02-14,0.0006095003171112306,0.0021525538255178253
2023-02-15,0.0001236563986368677,-0.00047764257281212425
2023-02-16,-0.011206101057042239,-0.01359181698156432
2023-02-17,-0.010672976422594072,-0.0061975111230668685
2023-02-20,0.019562348095087945,0.0184697013081474
2023-02-21,0.0027863783505545736,0.0066177450350786175
2023-02-22,-0.0018610638441004376,-0.0012751738628358617
2023-02-23,-0.006713256406484279,-0.0038784592304411418
2023-02-24,-0.002924459650091142,-0.002981396408688487
2023-02-27,-0.007421968368237164,-0.006017298407838267
2023-02-28,0.010863073300895566,0.009303265627049183
2023-03-01,0.014122760545772498,0.009979344175467116
2023-03-02,8.109938860577842e-05,-9.112321109070143e-05
2023-03-03,-0.001817526833343819,0.002463136184688114
2023-03-06,-0.0007979168763458944,-0.001613726202500665
2023-03-07,-0.021144356698048258,-0.016813658793494935
2023-03-08,0.0077573136306445176,0.003491993535934819
2023-03-09,-0.0007738182680837975,-0.002020675890420879
2023-03-10,-0.010626166656245238,-0.013642127129532465
2023-03-13,0.008584906191412944,0.00789469966486922
2023-03-14,-0.009848099419795482,-0.009404756785488693
2023-03-15,0.004492125708548583,0.008291889323212134
2023-03-16,-0.0120937816292185,-0.012335339516856935
2023-03-17,0.011371356306538145,0.008810025932392919
2023-03-20,-0.00362488562059593,-0.0038586541398083485
2023-03-21,0.014890720779664815,0.009746473017865794
2023-03-22,0.012025472535381831,0.006384586825598689
2023-03-23,0.007223100788487376,0.004506249060659207
2023-03-24,0.004944418478562459,-0.0002440104310434555
2023-03-27,0.0020510752656894837,-0.001832935416822723
2023-03-28,-0.0035350115118101422,-0.0034310825286167027
2023-03-29,-0.002987247904418306,-0.004248718759852381
2023-03-30,-0.0016690339757519394,0.0010777681673880563
2023-03-31,0.015508789616671088,0.009913159757167849
2023-04-03,0.013862750041167882,0.01097332435064624
2023-04-04,0.0013641535677801015,0.0014599824801010482
2023-04-06,-0.006070315145014896,-0.0012788748254172568
2023-04-07,0.011229530146716342,0.007090374390579257
2023-04-10,-0.012779930253525196,-0.009076629691769478
2023-04-11,0.00622027764284051,0.00432505585614527
2023-04-12,0.011897695434078197,0.005574631421118581
2023-04-13,-0.0075074773737477405,-0.004338441045041881
2023-04-14,0.0010933929727046023,0.0023038055586616286
2023-04-17,-0.0012092638133233136,0.005220361705896126
2023-04-18,-0.003789762500325055,-0.0013285641798342922
2023-04-19,-0.0020275745138503354,-0.005736522177583714
2023-04-20,0.0010069282671043831,-0.0007566066842988039
2023-04-21,-0.029054544647310464,-0.022518601228743294
2023-04-24,-0.008800187277303473,-0.005612272598256696
2023-04-25,-0.013657222364458769,-0.01165446490322656
2023-04-26,-0.0030197982383237086,0.0024452553698486525
2023-04-27,0.0012133171839504584,0.002716752736449902
2023-04-28,0.021731729718801843,0.015593754588952123
2023-05-04,0.005604161062272572,0.008373087709801386
2023-05-05,-0.00482665882863695,-0.0050359758085545235
2023-05-08,0.005937180610422255,0.009050662681294508
2023-05-09,-0.008519848388083435,-0.00813052569747498
2023-05-10,-0.00504770436455694,-0.0026412371632198103
2023-05-11,0.0061395260814881645,0.0004394387934435648
2023-05-12,-0.013363901154182251,-0.010848810055853357
2023-05-15,1.635081608619693e-05,0.00604162831816879
2023-05-16,-0.012528803167919201,-0.010018512690688342
2023-05-17,0.0038139645077123405,0.0015071258084916734
2023-05-18,0.00580243948905344,0.001615400400201712
2023-05-19,-0.0014244673328921574,-0.002926364877470316
2023-05-22,-0.0020696348611541904,0.000935183303622189
2023-05-23,-0.01510310393777203,-0.011655996948836893
2023-05-24,-0.007222277946989798,-0.009373267785289234
2023-05-25,-0.0032043945432715065,-0.003745678000089809
2023-05-26,0.007445275714809121,0.007249866155771869
2023-05-29,0.00123151045169001,-0.0004012752160332811
2023-05-30,0.006826629188720562,0.004431819633362928
2023-05-31,0.0033002525319743934,-0.0018925097543507773
2023-06-01,0.004879028889242765,0.0008532151423719961
2023-06-02,0.00804340247464555,0.009740195830531432
