,port_ret,bench_ret
2023-01-06,0.0,0.0
2023-01-09,-0.002568389733843879,-0.0007232975962091492
2023-01-10,-0.0007255853207368467,-0.0016460391861841599
2023-01-11,-0.006503132923703891,-0.004566361919992261
2023-01-12,-0.0019382769299059015,-0.0003125632080762707
2023-01-13,0.012722720252918976,0.009221684472352332
2023-01-16,0.010045049972959852,0.010309682667972275
2023-01-17,-0.0018281659835617324,-0.0008159795940338052
2023-01-18,0.0018205445503779141,0.002883738399243015
2023-01-19,0.009923651441919003,0.007915524731365964
2023-01-20,0.008410995348282591,0.00918979034580316
2023-01-30,0.005228513888150044,0.005438043804081527
2023-01-31,-0.0007717534965696281,0.0016880813270695994
2023-02-01,0.01026506055240839,0.012810478580347402
2023-02-02,0.002686141832307582,0.0004130170471169447
2023-02-03,-0.0036284296650145676,-0.004440863943040959
2023-02-06,-0.003674177036098736,-0.004508511660484493
2023-02-07,0.004619130051585459,0.0048525211503447725
2023-02-08,-0.006147551434160205,-0.00660483649992322
2023-02-09,0.012140250775882083,0.012166227422199206
2023-02-10,0.0028209707294855435,-0.00023339150008144647
2023-02-13,0.008536836076641574,0.008568089958202796
2023-02-14,0.0029681768010256133,0.0021525538255178253
2023-02-15,-0.0003829067159925205,-0.00047764257281212425
2023-02-16,-0.010744002244185789,-0.01359181698156432
2023-02-17,-0.00785361983160177,-0.0061975111230668685
2023-02-20,0.017736282897449884,0.0184697013081474
2023-02-21,0.0024973807632731656,0.0066177450350786175
2023-02-22,-0.0019505527864661276,-0.0012751738628358617
2023-02-23,-0.004451229641357199,-0.0038784592304411418
2023-02-24,-0.0028683387576807656,-0.002981396408688487
2023-02-27,-0.006558700812921536,-0.006017298407838267
2023-02-28,0.010032557913987022,0.009303265627049183
2023-03-01,0.012255850536527592,0.009979344175467116
2023-03-02,-0.0002655606465030099,-9.112321109070143e-05
2023-03-03,0.0001205198704064092,0.002463136184688114
2023-03-06,-0.0003466150359707765,-0.001613726202500665
2023-03-07,-0.019712822431372533,-0.016813658793494935
2023-03-08,0.006214209267217741,0.003491993535934819
2023-03-09,0.0002879550816570202,-0.002020675890420879
2023-03-10,-0.011341662963648195,-0.013642127129532465
2023-03-13,0.009670607812466425,0.00789469966486922
2023-03-14,-0.008729053538834602,-0.009404756785488693
2023-03-15,0.004704559868222753,0.008291889323212134
2023-03-16,-0.009771209595946958,-0.012335339516856935
2023-03-17,0.009719973953823857,0.008810025932392919
2023-03-20,-0.005631722494184865,-0.0038586541398083485
2023-03-21,0.01428817815544824,0.009746473017865794
2023-03-22,0.006171665164889312,0.006384586825598689
2023-03-23,0.004583533714065215,0.004506249060659207
2023-03-24,0.0023671611563270242,-0.0002440104310434555
2023-03-27,0.0020763537039385493,-0.001832935416822723
2023-03-28,-0.0028620806632850466,-0.0034310825286167027
2023-03-29,-0.001592143511929533,-0.004248718759852381
2023-03-30,-0.001736313893062275,0.0010777681673880563
2023-03-31,0.01467052008817957,0.009913159757167849
2023-04-03,0.014245824642960203,0.01097332435064624
2023-04-04,-0.002366999086926539,0.0014599824801010482
2023-04-06,-0.006585894765259319,-0.0012788748254172568
2023-04-07,0.014045831662363343,0.007090374390579257
2023-04-10,-0.011589659392296059,-0.009076629691769478
2023-04-11,0.006755621848520004,0.00432505585614527
2023-04-12,0.0077790188018981065,0.005574631421118581
2023-04-13,-0.001059721453573881,-0.004338441045041881
2023-04-14,-0.0015058316231659553,0.0023038055586616286
2023-04-17,-0.0011014408553758903,0.005220361705896126
2023-04-18,-0.0034187304970870764,-0.0013285641798342922
2023-04-19,-0.0030473741355172873,-0.005736522177583714
2023-04-20,-0.0009656633344929369,-0.0007566066842988039
2023-04-21,-0.02629702078862646,-0.022518601228743294
2023-04-24,-0.004025182887059997,-0.005612272598256696
2023-04-25,-0.010708629325901515,-0.01165446490322656
2023-04-26,0.00038053275910763184,0.0024452553698486525
2023-04-27,0.005368955136133547,0.002716752736449902
2023-04-28,0.021730483347850348,0.015593754588952123
2023-05-04,0.009045295728045133,0.008373087709801386
2023-05-05,-0.0023785772666860706,-0.0050359758085545235
2023-05-08,0.007062943361219043,0.009050662681294508
2023-05-09,-0.01076902042372622,-0.00813052569747498
2023-05-10,-0.0011667849299021064,-0.0026412371632198103
2023-05-11,0.004838943610515704,0.0004394387934435648
2023-05-12,-0.013975515379925661,-0.010848810055853357
2023-05-15,0.0008704999685498205,0.00604162831816879
2023-05-16,-0.013305951059749164,-0.010018512690688342
2023-05-17,0.001688216703853255,0.0015071258084916734
2023-05-18,0.0055603458763920244,0.001615400400201712
2023-05-19,-0.0014515034699680205,-0.002926364877470316
2023-05-22,-0.0021428659195873445,0.000935183303622189
2023-05-23,-0.013106954036743612,-0.011655996948836893
2023-05-24,-0.006555978845729707,-0.009373267785289234
2023-05-25,-0.004936505547947674,-0.003745678000089809
2023-05-26,0.008269738663339955,0.007249866155771869
2023-05-29,-0.0010826225197074768,-0.0004012752160332811
