,port_ret,bench_ret
2023-01-06,0.0,0.0
2023-01-09,-0.0019613211574386336,-0.0007232975962091492
2023-01-10,-0.0011241631511057569,-0.0016460391861841599
2023-01-11,-0.005817944047698696,-0.004566361919992261
2023-01-12,-0.00039427223770685424,-0.0003125632080762707
2023-01-13,0.012470033968764609,0.009221684472352332
2023-01-16,0.009604745952059845,0.010309682667972275
2023-01-17,-0.0008205141598337961,-0.0008159795940338052
2023-01-18,0.005213268952744152,0.002883738399243015
2023-01-19,0.008012091750646108,0.007915524731365964
2023-01-20,0.00999250491733026,0.00918979034580316
2023-01-30,0.0056584011936891,0.005438043804081527
2023-01-31,0.0008649818125459345,0.0016880813270695994
2023-02-01,0.009991784691891728,0.012810478580347402
2023-02-02,0.00241366854155169,0.0004130170471169447
2023-02-03,-0.0048579463481239985,-0.004440863943040959
2023-02-06,-0.00477008479362373,-0.004508511660484493
2023-02-07,0.005476575270211266,0.0048525211503447725
2023-02-08,-0.00550418254034719,-0.00660483649992322
2023-02-09,0.012575947089223345,0.012166227422199206
2023-02-10,-0.000543292452991541,-0.00023339150008144647
2023-02-13,0.007697427780424926,0.008568089958202796
2023-02-14,0.001912933161604899,0.0021525538255178253
2023-02-15,-0.0011928083688293807,-0.00047764257281212425
2023-02-16,-0.012019807708808759,-0.01359181698156432
2023-02-17,-0.005199612584858545,-0.0061975111230668685
2023-02-20,0.017043566774087582,0.0184697013081474
2023-02-21,0.0065665347557224045,0.0066177450350786175
2023-02-22,-0.00046113820138112384,-0.0012751738628358617
2023-02-23,-0.0023347169031856315,-0.0038784592304411418
2023-02-24,-0.003568635292760636,-0.002981396408688487
2023-02-27,-0.005655939543615651,-0.006017298407838267
2023-02-28,0.00966166059617201,0.009303265627049183
2023-03-01,0.00963616113270791,0.009979344175467116
2023-03-02,-0.0018870044712501512,-9.112321109070143e-05
2023-03-03,0.0005478858184873908,0.002463136184688114
2023-03-06,-0.0021909710256942105,-0.001613726202500665
2023-03-07,-0.018177091621976747,-0.016813658793494935
2023-03-08,0.003266806456704305,0.003491993535934819
2023-03-09,-0.0028378864760241545,-0.002020675890420879
2023-03-10,-0.012388109277730769,-0.013642127129532465
2023-03-13,0.003745233106215995,0.00789469966486922
2023-03-14,-0.010594835009365838,-0.009404756785488693
2023-03-15,0.006229967239413893,0.008291889323212134
2023-03-16,-0.012656588706844638,-0.012335339516856935
2023-03-17,0.003978678245446739,0.008810025932392919
2023-03-20,-0.0038813860395702227,-0.0038586541398083485
2023-03-21,0.011111854023260412,0.009746473017865794
2023-03-22,0.00782516924801993,0.006384586825598689
