,port_ret,bench_ret
2023-01-06,0.0,0.0
2023-01-09,-0.0017668981704194175,-0.0007232975962091492
2023-01-10,-0.0007707887828326369,-0.0016460391861841599
2023-01-11,-0.007003363034319656,-0.004566361919992261
2023-01-12,-0.0003907164948138216,-0.0003125632080762707
2023-01-13,0.012698221348442817,0.009221684472352332
2023-01-16,0.009505220847705553,0.010309682667972275
2023-01-17,-0.0009093278547730842,-0.0008159795940338052
2023-01-18,0.0032423695902706394,0.002883738399243015
2023-01-19,0.008731443160358048,0.007915524731365964
2023-01-20,0.008919226490515903,0.00918979034580316
2023-01-30,0.003592594938471194,0.005438043804081527
2023-01-31,0.0001793156421488698,0.0016880813270695994
2023-02-01,0.01143006252694843,0.012810478580347402
2023-02-02,0.0013828150909728763,0.0004130170471169447
2023-02-03,-0.0060439846904120475,-0.004440863943040959
2023-02-06,-0.007079887933614359,-0.004508511660484493
2023-02-07,0.00419072819916828,0.0048525211503447725
2023-02-08,-0.00559889156526921,-0.00660483649992322
2023-02-09,0.012783376462704216,0.012166227422199206
2023-02-10,-0.002899227173159576,-0.00023339150008144647
2023-02-13,0.012220752082546138,0.008568089958202796
2023-02-14,0.0021977793505442806,0.0021525538255178253
2023-02-15,-0.004307283747362734,-0.00047764257281212425
2023-02-16,-0.013445890856819707,-0.01359181698156432
2023-02-17,-0.006802465351407061,-0.0061975111230668685
2023-02-20,0.018742125098644813,0.0184697013081474
2023-02-21,0.004960388954295964,0.0066177450350786175
2023-02-22,-0.002544274854104965,-0.0012751738628358617
2023-02-23,-0.0036315776768720822,-0.0038784592304411418
2023-02-24,-0.004490760569297602,-0.002981396408688487
2023-02-27,-0.006043722393363038,-0.006017298407838267
2023-02-28,0.01017007494466253,0.009303265627049183
2023-03-01,0.008996503519506805,0.009979344175467116
2023-03-02,-0.0017151054393094,-9.112321109070143e-05
2023-03-03,-0.0005266336006569052,0.002463136184688114
2023-03-06,0.00020753812907536862,-0.001613726202500665
2023-03-07,-0.01772262206806808,-0.016813658793494935
2023-03-08,0.0014631129740362721,0.003491993535934819
2023-03-09,-0.0021747301193037194,-0.002020675890420879
2023-03-10,-0.012438224257651464,-0.013642127129532465
2023-03-13,0.005974150988737215,0.00789469966486922
2023-03-14,-0.011795443107448685,-0.009404756785488693
2023-03-15,0.007428448025269408,0.008291889323212134
2023-03-16,-0.01355080055030446,-0.012335339516856935
2023-03-17,0.0026899548712613908,0.008810025932392919
2023-03-20,-0.006204487010304294,-0.0038586541398083485
2023-03-21,0.013721622449664345,0.009746473017865794
2023-03-22,0.008660973016817354,0.006384586825598689
2023-03-23,0.004085142747563137,0.004506249060659207
2023-03-24,0.00037716200409700193,-0.0002440104310434555
2023-03-27,-0.0015346391099044787,-0.001832935416822723
2023-03-28,0.0009714274821735988,-0.0034310825286167027
2023-03-29,-0.0025040033598742292,-0.004248718759852381
2023-03-30,0.00368816483916479,0.0010777681673880563
2023-03-31,0.011091432801058423,0.009913159757167849
2023-04-03,0.0070217275778463595,0.01097332435064624
2023-04-04,2.70325467299601e-05,0.0014599824801010482
2023-04-06,-0.001232627732081591,-0.0012788748254172568
2023-04-07,0.008532873724694053,0.007090374390579257
2023-04-10,-0.0075356682822422805,-0.009076629691769478
2023-04-11,0.001457480911576184,0.00432505585614527
2023-04-12,0.0036166200086006723,0.005574631421118581
2023-04-13,-0.003990912915882166,-0.004338441045041881
2023-04-14,0.0003692789948211649,0.0023038055586616286
2023-04-17,0.00538816913053819,0.005220361705896126
2023-04-18,-0.004023204357662614,-0.0013285641798342922
2023-04-19,-0.007191195073560908,-0.005736522177583714
2023-04-20,-0.003994163333580887,-0.0007566066842988039
2023-04-21,-0.022392587734457785,-0.022518601228743294
2023-04-24,-0.011510680467448076,-0.005612272598256696
2023-04-25,-0.011393319962575511,-0.01165446490322656
2023-04-26,0.0020985562728952347,0.0024452553698486525
