,port_ret,bench_ret
2023-01-06,0.0,0.0
2023-01-09,-0.002408478858323182,-0.0007232975962091492
2023-01-10,-0.0009176670452072685,-0.0016460391861841599
2023-01-11,-0.005127185538921154,-0.004566361919992261
2023-01-12,0.0002591777650344019,-0.0003125632080762707
2023-01-13,0.009942288159285453,0.009221684472352332
2023-01-16,0.010038976226999452,0.010309682667972275
2023-01-17,-0.0009121781863960412,-0.0008159795940338052
2023-01-18,0.004615877060405188,0.002883738399243015
2023-01-19,0.0066078317209612245,0.007915524731365964
2023-01-20,0.010612419858277058,0.00918979034580316
2023-01-30,0.005027565055107708,0.005438043804081527
2023-01-31,0.0010890162394416147,0.0016880813270695994
2023-02-01,0.013085395436298435,0.012810478580347402
2023-02-02,0.0026145299984737997,0.0004130170471169447
2023-02-03,-0.004487574637185693,-0.004440863943040959
2023-02-06,-0.003154937947964842,-0.004508511660484493
2023-02-07,0.004294918678870097,0.0048525211503447725
2023-02-08,-0.004159635168116306,-0.00660483649992322
2023-02-09,0.01153617535696684,0.012166227422199206
2023-02-10,0.0010383171403211245,-0.00023339150008144647
2023-02-13,0.00842039680287665,0.008568089958202796
2023-02-14,0.00037497487156347843,0.0021525538255178253
2023-02-15,-9.815786258516896e-05,-0.00047764257281212425
2023-02-16,-0.01423390318152575,-0.01359181698156432
2023-02-17,-0.00845979788731734,-0.0061975111230668685
2023-02-20,0.01627389871739804,0.0184697013081474
2023-02-21,0.008296038548991632,0.0066177450350786175
2023-02-22,-7.952647834672525e-06,-0.0012751738628358617
2023-02-23,-0.001499385046496081,-0.0038784592304411418
2023-02-24,-0.0048470133366199635,-0.002981396408688487
2023-02-27,-0.006609726145305972,-0.006017298407838267
2023-02-28,0.00977676991010193,0.009303265627049183
2023-03-01,0.0094035207917631,0.009979344175467116
2023-03-02,-0.00047898519577095204,-9.112321109070143e-05
2023-03-03,0.0018190017815263692,0.002463136184688114
2023-03-06,0.0017255106990523572,-0.001613726202500665
2023-03-07,-0.01792621479748037,-0.016813658793494935
2023-03-08,0.0025522688711723486,0.003491993535934819
2023-03-09,-0.0005269102609665634,-0.002020675890420879
2023-03-10,-0.010371060900827518,-0.013642127129532465
2023-03-13,0.004909172213931612,0.00789469966486922
2023-03-14,-0.010702505365748946,-0.009404756785488693
2023-03-15,0.007976276475499927,0.008291889323212134
2023-03-16,-0.014448768010692854,-0.012335339516856935
2023-03-17,0.006624096837970703,0.008810025932392919
2023-03-20,-0.006934726113283052,-0.0038586541398083485
2023-03-21,0.012771827066739062,0.009746473017865794
2023-03-22,0.009011048244322233,0.006384586825598689
2023-03-23,0.00197538238125906,0.004506249060659207
2023-03-24,0.0007590630644693126,-0.0002440104310434555
2023-03-27,-0.0017735873224917764,-0.001832935416822723
2023-03-28,-0.0008208878607720478,-0.0034310825286167027
2023-03-29,-0.005838501547419611,-0.004248718759852381
2023-03-30,-0.0005465041889830048,0.0010777681673880563
2023-03-31,0.012752546314007115,0.009913159757167849
2023-04-03,0.006291547849825996,0.01097332435064624
2023-04-04,0.0007550306509559077,0.0014599824801010482
2023-04-06,-0.0031197004717951216,-0.0012788748254172568
2023-04-07,0.0069027576434741375,0.007090374390579257
2023-04-10,-0.009333228518055181,-0.009076629691769478
2023-04-11,0.003195110615883862,0.00432505585614527
2023-04-12,0.007307889434934616,0.005574631421118581
2023-04-13,-0.0015590030219012423,-0.004338441045041881
2023-04-14,-1.324450677309694e-05,0.0023038055586616286
2023-04-17,0.003226677572090386,0.005220361705896126
2023-04-18,-0.00370219475071969,-0.0013285641798342922
2023-04-19,-0.003064889011894156,-0.005736522177583714
2023-04-20,0.0011479586907653504,-0.0007566066842988039
2023-04-21,-0.030240595696477753,-0.022518601228743294
2023-04-24,-0.008663097198732705,-0.005612272598256696
2023-04-25,-0.013355655153405534,-0.01165446490322656
2023-04-26,-0.0035126633451638143,0.0024452553698486525
2023-04-27,0.0017459951835623174,0.002716752736449902
2023-04-28,0.020298468410983678,0.015593754588952123
2023-05-04,0.00723949946863045,0.008373087709801386
2023-05-05,-0.004719985158137783,-0.0050359758085545235
2023-05-08,0.008736928475246541,0.009050662681294508
2023-05-09,-0.0060427113948215904,-0.00813052569747498
2023-05-10,-0.008146608966772963,-0.0026412371632198103
2023-05-11,0.00011385406995827397,0.0004394387934435648
2023-05-12,-0.010485628050513911,-0.010848810055853357
2023-05-15,0.0032748508004543098,0.00604162831816879
2023-05-16,-0.008635420239812104,-0.010018512690688342
2023-05-17,0.001717900699548259,0.0015071258084916734
2023-05-18,-0.0013122380699414323,0.001615400400201712
2023-05-19,-0.0034068546485545408,-0.002926364877470316
2023-05-22,0.0001140507205956709,0.000935183303622189
2023-05-23,-0.012884657988522032,-0.011655996948836893
2023-05-24,-0.007288608111623324,-0.009373267785289234
2023-05-25,-4.609547024569618e-05,-0.003745678000089809
2023-05-26,0.0050474929192168205,0.007249866155771869
2023-05-29,-0.00023019563647541652,-0.0004012752160332811
2023-05-30,0.0015924147009662337,0.004431819633362928
2023-05-31,-0.005116182004684191,-0.0018925097543507773
2023-06-01,-0.0014741174715830205,0.0008532151423719961
2023-06-02,0.007405610415295399,0.009740195830531432
2023-06-05,-0.0025705022659603394,0.0010391825206221839
2023-06-06,-0.022265182712756987,-0.015914913437139407
2023-06-07,-0.00034793262529299936,0.0021895989766078823
2023-06-08,-0.005665987504588835,0.0011627054435058475
2023-06-09,0.010125160965359186,0.004350199648874897
2023-06-12,0.00715129852223928,0.0030849224950089127
2023-06-13,0.004875322938804133,0.003136741064537314
2023-06-14,0.0037691947110219627,0.0018550339265245741
2023-06-15,0.003814533724577983,0.006346374126877125
2023-06-16,0.0067845125617351015,0.006790924335439911
