,port_ret,bench_ret
2023-06-05,0.001610433917128118,0.0010391825206221839
2023-06-06,-0.016991460674835167,-0.015914913437139407
2023-06-07,0.005207407650030564,0.0021895989766078823
2023-06-08,-0.0010314355369529199,0.0011627054435058475
2023-06-09,0.004782333261609395,0.004350199648874897
2023-06-12,0.003937368798063912,0.0030849224950089127
2023-06-13,0.005980181422718764,0.003136741064537314
2023-06-14,0.0020348174376025284,0.0018550339265245741
2023-06-15,0.00454761382662168,0.006346374126877125
2023-06-16,0.008868528420026348,0.006790924335439911
2023-06-19,-0.0022837573476355414,-0.0038018285005859687
2023-06-20,-0.0027748624694397387,-0.004272026348865591
2023-06-21,-0.016690929954451716,-0.015656687769002357
2023-06-26,-0.023894532076696347,-0.017185997252069374
2023-06-27,0.017694181955282877,0.01647647854458876
2023-06-28,-0.00400457235597701,-0.0004479925666494263
2023-06-29,0.0049093762051471935,0.0007180783081699076
2023-06-30,0.01168947933386796,0.009710495048922192
2023-07-03,0.007713673351829264,0.008069556916446396
2023-07-04,0.002215449303247934,0.0006070157027081968
2023-07-05,-0.00682447590738147,-0.004116304104100384
2023-07-06,-0.0020029332879837234,-0.0030618038075077136
2023-07-07,-0.0034052418871970934,-0.0013783646623345008
